Weight	Squared?	Rule	Satisfaction
5.0	true	( ~( KNOWS('Arti', 'Ben') ) | ~( KNOWS('Elena', 'Arti') ) | KNOWS('Elena', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Dhanya') ) | ~( KNOWS('Elena', 'Arti') ) | KNOWS('Elena', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Jay') ) | ~( KNOWS('Elena', 'Arti') ) | KNOWS('Elena', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Steve') ) | ~( KNOWS('Elena', 'Arti') ) | KNOWS('Elena', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Sabina') ) | ~( KNOWS('Elena', 'Arti') ) | KNOWS('Elena', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Alex') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Jay') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Sabina') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Sabina') )	0.9987289914861321
5.0	true	( ~( KNOWS('Dhanya', 'Ben') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Steve') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Alex') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Arti') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Ben') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Dhanya') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Jay') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Steve') ) | ~( KNOWS('Elena', 'Sabina') ) | KNOWS('Elena', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Alex') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Sabina') ) | ~( KNOWS('Elena', 'Jay') ) | KNOWS('Elena', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Ben') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Ben') )	0.9979662369005382
5.0	true	( ~( KNOWS('Elena', 'Arti') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Dhanya') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Jay') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Alex') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Sabina') ) | ~( KNOWS('Steve', 'Elena') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Arti') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Ben') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Elena') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Dhanya') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Sabina') ) | ~( KNOWS('Steve', 'Jay') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Alex') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Dhanya') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Arti') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Elena') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Sabina') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Jay') ) | ~( KNOWS('Steve', 'Ben') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Arti') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Arti') )	0.9921993324533105
5.0	true	( ~( KNOWS('Alex', 'Dhanya') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Ben') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Elena') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Jay') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Sabina') ) | ~( KNOWS('Steve', 'Alex') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Alex') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Ben') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Dhanya') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Elena') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Jay') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Sabina') ) | ~( KNOWS('Steve', 'Arti') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Alex') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Arti') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Arti') ) | ~( KNOWS('Elena', 'Dhanya') ) | KNOWS('Elena', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Elena') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Ben') ) | ~( KNOWS('Elena', 'Jay') ) | KNOWS('Elena', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Ben') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Ben') )	0.9979574189055711
5.0	true	( ~( KNOWS('Dhanya', 'Jay') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Sabina') ) | ~( KNOWS('Steve', 'Dhanya') ) | KNOWS('Steve', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Alex') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Elena') ) | ~( KNOWS('Sabina', 'Dhanya') ) | KNOWS('Sabina', 'Elena') )	0.9983348902314901
5.0	true	( ~( KNOWS('Sabina', 'Arti') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Ben') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Dhanya') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Dhanya') )	0.9997152515279595
5.0	true	( ~( KNOWS('Sabina', 'Elena') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Jay') ) | ~( KNOWS('Steve', 'Sabina') ) | KNOWS('Steve', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Alex') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Arti') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Ben') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Dhanya') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Sabina') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Alex') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Steve') ) | ~( KNOWS('Jay', 'Elena') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Ben') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Arti') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Dhanya') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Elena') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Sabina') ) | ~( KNOWS('Jay', 'Steve') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Alex') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Arti') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Elena') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Elena') )	0.9999971500403717
5.0	true	( ~( KNOWS('Ben', 'Dhanya') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Arti') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Arti') )	0.9843981629237533
5.0	true	( ~( KNOWS('Ben', 'Steve') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Ben', 'Sabina') ) | ~( KNOWS('Jay', 'Ben') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Ben') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Dhanya') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Sabina') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Elena') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Steve') ) | ~( KNOWS('Jay', 'Alex') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Alex') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Dhanya') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Ben') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Sabina') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Elena') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Steve') ) | ~( KNOWS('Jay', 'Arti') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Alex') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Arti') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Ben') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Ben') )	0.999823363541509
5.0	true	( ~( KNOWS('Dhanya', 'Elena') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Sabina') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Dhanya', 'Steve') ) | ~( KNOWS('Jay', 'Dhanya') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Dhanya') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Dhanya') )	0.9931490942835808
5.0	true	( ~( KNOWS('Sabina', 'Arti') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Alex') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Ben') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Elena') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Steve') ) | ~( KNOWS('Jay', 'Sabina') ) | KNOWS('Jay', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Arti') ) | ~( KNOWS('Ben', 'Steve') ) | KNOWS('Ben', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Alex') ) | ~( KNOWS('Ben', 'Steve') ) | KNOWS('Ben', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Jay') ) | ~( KNOWS('Ben', 'Steve') ) | KNOWS('Ben', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Sabina') ) | ~( KNOWS('Ben', 'Steve') ) | KNOWS('Ben', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Alex') ) | ~( KNOWS('Ben', 'Jay') ) | KNOWS('Ben', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Arti') ) | ~( KNOWS('Ben', 'Jay') ) | KNOWS('Ben', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Sabina') ) | ~( KNOWS('Ben', 'Jay') ) | KNOWS('Ben', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Arti') ) | ~( KNOWS('Ben', 'Alex') ) | KNOWS('Ben', 'Arti') )	0.9894323535263538
5.0	true	( ~( KNOWS('Alex', 'Jay') ) | ~( KNOWS('Ben', 'Alex') ) | KNOWS('Ben', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Steve') ) | ~( KNOWS('Ben', 'Jay') ) | KNOWS('Ben', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Sabina') ) | ~( KNOWS('Ben', 'Alex') ) | KNOWS('Ben', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Alex') ) | ~( KNOWS('Ben', 'Arti') ) | KNOWS('Ben', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Alex', 'Steve') ) | ~( KNOWS('Ben', 'Alex') ) | KNOWS('Ben', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Jay') ) | ~( KNOWS('Ben', 'Arti') ) | KNOWS('Ben', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Sabina') ) | ~( KNOWS('Ben', 'Arti') ) | KNOWS('Ben', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Alex') ) | ~( KNOWS('Ben', 'Sabina') ) | KNOWS('Ben', 'Alex') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Jay') ) | ~( KNOWS('Ben', 'Sabina') ) | KNOWS('Ben', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Steve') ) | ~( KNOWS('Ben', 'Sabina') ) | KNOWS('Ben', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Ben') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Ben') )	0.9879627656191587
5.0	true	( ~( KNOWS('Elena', 'Arti') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Jay') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Dhanya') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Sabina', 'Arti') ) | ~( KNOWS('Ben', 'Sabina') ) | KNOWS('Ben', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Sabina') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Elena', 'Steve') ) | ~( KNOWS('Alex', 'Elena') ) | KNOWS('Alex', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Arti') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Arti') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Dhanya') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Elena') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Ben') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Jay') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Jay') )	1.0
5.0	true	( ~( KNOWS('Steve', 'Sabina') ) | ~( KNOWS('Alex', 'Steve') ) | KNOWS('Alex', 'Sabina') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Ben') ) | ~( KNOWS('Alex', 'Jay') ) | KNOWS('Alex', 'Ben') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Dhanya') ) | ~( KNOWS('Alex', 'Jay') ) | KNOWS('Alex', 'Dhanya') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Elena') ) | ~( KNOWS('Alex', 'Jay') ) | KNOWS('Alex', 'Elena') )	1.0
5.0	true	( ~( KNOWS('Arti', 'Steve') ) | ~( KNOWS('Ben', 'Arti') ) | KNOWS('Ben', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Steve') ) | ~( KNOWS('Alex', 'Jay') ) | KNOWS('Alex', 'Steve') )	1.0
5.0	true	( ~( KNOWS('Jay', 'Sabina') ) | ~( KNOWS('Alex', 'Jay') ) | KNOWS('Alex', 'Sabina') )	1.0
